record_id,source_database,search_date,is_preprint,title,authors,year,venue,doi,url,content_type,phase1_identified,phase2_dedup_status,phase3_title_decision,phase3_title_reason,abstract_source,phase4_abstract_decision,phase4_abstract_reason,phase4_ic_met,phase4_ec_triggered,phase5_fulltext_decision,phase5_ec_triggered,phase5_decision_reviewed,phase5_fulltext_reason,phase6_qa_total_score,phase6_qa_meets_threshold,phase7_final_decision
R0975,SpringerLink,2026-07-06,False,"Phishing in the age of distributed intelligence: taxonomies, detection strategies, and the emerging role of federated learning",Esraa DaoudJavier Garcia-BlasSadi AlawadiJesus Carretero,2026,Progress in Artificial Intelligence,10.1007/s13748-026-00448-6,https://link.springer.com/article/10.1007/s13748-026-00448-6,Article,Yes,Unique,Passed,,OpenAlex,Rejected,"The paper focuses on phishing detection in general cybersecurity contexts using federated learning, with no mention of IoMT, healthcare IoT, or medical device networks.",,EC1,,,,,,,Excluded
R0976,SpringerLink,2026-07-06,False,An AI-blockchain-assisted smart agriculture framework for enabling secure and efficient data transaction: a hybrid approach,Ila KaushikNupur PrakashAnurag Jain,2025,Knowledge and Information Systems,10.1007/s10115-025-02526-y,https://link.springer.com/article/10.1007/s10115-025-02526-y,Article,Yes,Unique,Passed,,Springer,Rejected,"The paper focuses on smart agriculture IoT with blockchain integration, not IoMT/healthcare domain, and does not combine unsupervised anomaly detection with supervised classification in a hybrid IDS architecture.",,EC1,,,,,,,Excluded
R0977,SpringerLink,2026-07-06,False,"A comprehensive review on key technologies toward smart healthcare systems based IoT: technical aspects, challenges and future directions",Muntadher AlsabahMarwah Abdulrazzaq NaserA. S. AlbahriO. S. AlbahriA. H. AlamoodiSadiq H. AbdulhussainLaith Alzubaidi,2025,Artificial Intelligence Review,10.1007/s10462-025-11342-3,https://link.springer.com/article/10.1007/s10462-025-11342-3,Article,Yes,Unique,Passed,,OpenAlex,Rejected,"This is a general review of IoT-based smart healthcare systems and enabling technologies, with no specific focus on intrusion detection or anomaly detection systems.",IC1,EC2,,,,,,,Excluded
R0978,SpringerLink,2026-07-06,False,Enhancing IoMT Security by&#xa0;Using Benford’s Law and&#xa0;Distance Functions,Pedro FernandesSéamus Ó. CiardhuáinMário Antunes,2026,Pattern Recognition and Image Analysis,10.1007/978-3-031-99565-1_5,https://link.springer.com/chapter/10.1007/978-3-031-99565-1_5,Conference paper,Yes,Unique,Passed,,Springer,Rejected,The paper uses purely unsupervised anomaly detection based on Benford's law and statistical distance functions without any supervised classification stage.,"IC1, IC2",EC4,,,,,,,Excluded
R0980,SpringerLink,2026-07-06,False,An MQTT IoT Intrusion Detection System Using Deep-Learning,Greeshma AndrewM. P. DeepikaSoumia Chandran,2024,Proceedings of Third International Conference on Computing and Communication Networks,10.1007/978-981-97-0892-5_12,https://link.springer.com/chapter/10.1007/978-981-97-0892-5_12,Conference paper,Yes,Unique,Passed,,Springer,Rejected,The paper proposes a purely supervised CNN-based IDS for generic IoT/MQTT traffic without mentioning IoMT/healthcare context or any unsupervised anomaly detection component.,IC2,EC1,,,,,,,Excluded
R0982,SpringerLink,2026-07-06,False,A novel intrusion detection system: integrating greedy sand cat swarm optimization and dual attention graph convolutional networks,M. PrabuL. SasikalaS. SureshR. Ramya,2025,International Journal of System Assurance Engineering and Management,10.1007/s13198-025-02874-6,https://link.springer.com/article/10.1007/s13198-025-02874-6,Article,Yes,Unique,Passed,,Springer,Rejected,"The paper uses BoT-IoT and NSL-KDD datasets which are generic IoT/network datasets, not IoMT/healthcare specific, failing IC1.",IC2,EC1,,,,,,,Excluded
R0983,SpringerLink,2026-07-06,False,A Comparison of Ensemble Learning for Intrusion Detection in Telemetry Data,Naila NazMuazzam A. KhanMuhammad Asad KhanMuhammad Almas KhanSana Ullah JanSyed Aziz ShahArshadQammer H. AbbasiJawad Ahmad,2023,Advances on Intelligent Computing and Data Science,10.1007/978-3-031-36258-3_40,https://link.springer.com/chapter/10.1007/978-3-031-36258-3_40,Conference paper,Yes,Unique,Passed,,Springer,Rejected,"The paper focuses on generic IoT telemetry data without specific mention of IoMT, medical IoT, or healthcare environments, and uses purely supervised ensemble learning methods without unsupervised anomaly detection components.",IC2,EC1,,,,,,,Excluded
R0984,SpringerLink,2026-07-06,False,Adaptive Federated Edge Intelligence for Real-Time Cyberthreat Detection in Resource-Constrained IoT Environments: A Lightweight Deep Learning Approach,Milad RahmatiNima Rahmati,2025,Journal of Computer Virology and Hacking Techniques,10.1007/s11416-025-00582-0,https://link.springer.com/article/10.1007/s11416-025-00582-0,Article,Yes,Unique,Passed,,Springer,Rejected,"The paper addresses generic IoT environments and critical infrastructure rather than specifically IoMT/healthcare domains, and does not describe a hybrid architecture combining unsupervised anomaly detection with supervised classification.",IC2,EC1,,,,,,,Excluded
R0985,SpringerLink,2026-07-06,False,Federated Learning in the Healthcare Industry,Ramkrishna Mondal,2025,Federated Learning Applications in the Industrial Internet of Everything (IoE),10.1007/978-3-031-99270-4_2,https://link.springer.com/chapter/10.1007/978-3-031-99270-4_2,Chapter,Yes,Unique,Passed,,Springer,Rejected,The paper discusses federated learning applications in healthcare but does not address intrusion detection or anomaly detection systems.,IC1,EC2,,,,,,,Excluded
R0987,SpringerLink,2026-07-06,False,ECG Signal Processing for&#xa0;Disease Prediction: A Case Study of&#xa0;Myocardial Infarction Prediction,Abhishek ShrivastavaSantosh KumarNenavath Srinivas Naik,2026,Sensor Signal Processing for Intelligent Systems,10.1007/978-3-032-19543-2_6,https://link.springer.com/chapter/10.1007/978-3-032-19543-2_6,Chapter,Yes,Unique,Passed,,Springer,Rejected,The paper focuses on ECG signal processing for myocardial infarction prediction without addressing intrusion detection or security aspects in IoMT networks.,,EC2,,,,,,,Excluded
R0988,SpringerLink,2026-07-06,False,RETRACTED ARTICLE: IoT-based intrusion detection system for healthcare using RNNBiLSTM deep learning strategy with custom features,D. V. JeyanthiB. Indrani,2023,Soft Computing,10.1007/s00500-023-08536-8,https://link.springer.com/article/10.1007/s00500-023-08536-8,Article,Yes,Unique,Passed,,Springer,Rejected,The paper uses only supervised deep learning (RNN-BiLSTM) for intrusion detection without any unsupervised anomaly detection component in a hybrid architecture.,"IC1, IC2",EC3,,,,,,,Excluded
R0990,SpringerLink,2026-07-06,False,An Evolutionary Method Combining with Isolation Forest for Anomaly Detection on High Dimensional Data,Yi LiuYangsen ZhouGengsong LiKun LiuGuoli YangQibin Zheng,2025,Bio-Inspired Computing: Theories and Applications,10.1007/978-981-96-9582-9_16,https://link.springer.com/chapter/10.1007/978-981-96-9582-9_16,Conference paper,Yes,Unique,Passed,,Springer,Rejected,"Paper focuses on generic high-dimensional anomaly detection without addressing IoMT, healthcare, or medical IoT domain.",,EC1,,,,,,,Excluded
R0991,SpringerLink,2026-07-06,False,TransEdge: a lightweight transformer-based anomaly detection framework for edge devices,Qinxuan ShiZhanglong YangSicong Shao,2026,Journal of Intelligent Information Systems,10.1007/s10844-026-01043-w,https://link.springer.com/article/10.1007/s10844-026-01043-w,Article,Yes,Unique,Passed,,OpenAlex,Rejected,"The paper focuses on generic IoT and industrial systems without specific mention of IoMT, medical IoT, or healthcare environments.",IC2,EC1,,,,,,,Excluded
R0992,SpringerLink,2026-07-06,False,Intelligent Healthcare: Progress in Machine Learning and IoT Solutions,Philip EappenFiggi PhilipNarasimha Rao VajjhalaVirginia Gunn,2025,Digital Transformation in Interdisciplinary Sciences,10.1007/978-3-031-91643-4_2,https://link.springer.com/chapter/10.1007/978-3-031-91643-4_2,Conference paper,Yes,Unique,Passed,,Springer,Rejected,The paper is a general survey of ML and IoT in healthcare without proposing or evaluating any intrusion detection or anomaly detection system.,IC1,EC2,,,,,,,Excluded
R0993,SpringerLink,2026-07-06,False,Healthcare fraud detection using adaptive learning and deep learning techniques,Irum MatloobShoab KhanRukaiya RukaiyaHessa AlfraihiJaved Ali Khan,2025,Evolving Systems,10.1007/s12530-025-09698-6,https://link.springer.com/article/10.1007/s12530-025-09698-6,Article,Yes,Unique,Passed,,OpenAlex,Rejected,"The paper addresses healthcare fraud detection in insurance transactions, not intrusion detection or anomaly detection in IoMT/medical IoT network environments.",,EC1,,,,,,,Excluded
R0994,SpringerLink,2026-07-06,False,Logistic Regression-Driven Framework for Securing IoT Networks Against Protocol-Based Threats,Sasidhar KadiyalaAli Al-SinayyidVenkatesh MannuruRohit Reddy Battula,2026,"Leadership, Business and Management in STEM",10.1007/978-3-032-10539-4_2,https://link.springer.com/chapter/10.1007/978-3-032-10539-4_2,Chapter,Yes,Unique,Passed,,Springer,Rejected,Paper uses purely supervised classification methods (Logistic Regression and SVM) without any unsupervised anomaly detection component in a hybrid architecture.,IC2,EC3,,,,,,,Excluded
R0995,SpringerLink,2026-07-06,False,"AI-integrated adaptive MANET framework for IoT-driven healthcare systems: enhancing scalability, security, and real-time communication",M. Venkata Krishna ReddySivaneasan Bala KrishnanAmjan ShaikPrasun Chakrabarti,2025,The European Physical Journal Plus,10.1140/epjp/s13360-025-06863-3,https://link.springer.com/article/10.1140/epjp/s13360-025-06863-3,Article,Yes,Unique,Passed,,Springer,Rejected,"The paper focuses on routing protocol optimization and malicious node detection in healthcare MANETs, but does not describe a hybrid intrusion detection system combining unsupervised anomaly detection with supervised classification stages.",IC1,EC3,,,,,,,Excluded
R0996,SpringerLink,2026-07-06,False,Bio-inspired AI for adaptive and resilient software-defined networks: a self-healing approach for autonomous optimization and security,Soha RawasAgariadne Dwinggo Samala,2025,Iran Journal of Computer Science,10.1007/s42044-025-00358-1,https://link.springer.com/article/10.1007/s42044-025-00358-1,Article,Yes,Unique,Passed,,Springer,Rejected,"The paper focuses on software-defined networks in cloud data centers and generic IoT without specifically addressing IoMT, medical IoT, or healthcare environments.",IC2,EC1,,,,,,,Excluded
R0997,SpringerLink,2026-07-06,False,Towards enhancing security for upcoming <i>6G</i>-ready smart grids through federated learning and cloud solutions,J. JithishNagarajan MahalingamBo WangKiat Seng Yeo,2025,Cybersecurity,10.1186/s42400-024-00350-5,https://link.springer.com/article/10.1186/s42400-024-00350-5,Article,Yes,Unique,Passed,,OpenAlex,Rejected,The paper focuses on smart grid security rather than IoMT/healthcare IoT environments.,,EC1,,,,,,,Excluded
R0998,SpringerLink,2026-07-06,False,Blockchain security enhancement: an approach towards hybrid consensus algorithms and machine learning techniques,K. VenkatesanSyarifah Bahiyah Rahayu,2024,Scientific Reports,10.1038/s41598-024-51578-7,https://link.springer.com/article/10.1038/s41598-024-51578-7,Article,Yes,Unique,Passed,,OpenAlex,Rejected,Paper focuses on blockchain consensus algorithms and security rather than IoMT intrusion detection systems.,,EC1,,,,,,,Excluded
R1001,SpringerLink,2026-07-06,False,RETRACTED ARTICLE: Quantum communication based cyber security analysis using artificial intelligence with IoMT,Huimin HanJun YaoYujun WuYingyan DouJingjuan Fu,2024,Optical and Quantum Electronics,10.1007/s11082-023-06185-7,https://link.springer.com/article/10.1007/s11082-023-06185-7,Article,Yes,Unique,Passed,,Springer,Rejected,"The paper focuses on predictive maintenance and anomaly notification using swarm robotics and extreme learning, but does not describe a hybrid IDS architecture combining unsupervised anomaly detection with supervised classification stages.","IC1, IC2",EC3,,,,,,,Excluded
R1002,SpringerLink,2026-07-06,False,ADeepCRF: real-time threat detection in IoT network using blockchain-based advanced proof of authority and adaptive deep conditional random fields,Gowthami MohanThanga Ramya Shanmugavel,2026,Scientific Reports,10.1038/s41598-026-45701-z,https://link.springer.com/article/10.1038/s41598-026-45701-z,Article,Yes,Unique,Passed,,OpenAlex,Rejected,"The paper addresses generic IoT threat detection without specific focus on IoMT/healthcare environments, failing IC1.",IC2,EC1,,,,,,,Excluded
R1003,SpringerLink,2026-07-06,False,Mitigating cyber threats through integration of feature selection and stacking ensemble learning: the LGBM and random forest intrusion detection perspective,Amit Kumar MishraShweta Paliwal,2022,Cluster Computing,10.1007/s10586-022-03735-8,https://link.springer.com/article/10.1007/s10586-022-03735-8,Article,Yes,Unique,Passed,,Springer,Rejected,"The paper uses the BoT-IoT dataset which includes IoT scenarios, but does not specifically address IoMT/healthcare domains (EC1), and employs purely supervised ensemble learning without an unsupervised anomaly detection component (EC3).",IC2,EC1,,,,,,,Excluded
R1004,SpringerLink,2026-07-06,False,Bi-GRU framework with entropy-augmented Mac for IoT security in SDN,Amani K. SamhaHanan Abdullah MengashMohammed A. AlAqilHamed AlqahtaniSomia A. AsklanyRana Alabdan,2025,International Journal of Information Security,10.1007/s10207-025-01162-5,https://link.springer.com/article/10.1007/s10207-025-01162-5,Article,Yes,Unique,Passed,,Springer,Rejected,The paper proposes a purely supervised Bi-GRU classification model without any unsupervised anomaly detection component in a hybrid architecture.,IC2,EC3,,,,,,,Excluded
R1005,SpringerLink,2026-07-06,False,Anomaly Detection in Metaverse Healthcare&#xa0;and Fitness: Bigdata Analytics Using 6G-Enabled Internets of Things,Kai-Tuo ZhuYue WuRen YangQiong Yuan,2024,Wireless Personal Communications,10.1007/s11277-024-11220-1,https://link.springer.com/article/10.1007/s11277-024-11220-1,Article,Yes,Unique,Passed,,Springer,Rejected,The paper uses purely unsupervised anomaly detection (Improved Isolation Forest with PSO) without any supervised classification component in a cascade or hybrid architecture.,"IC1, IC2",EC4,,,,,,,Excluded
R1006,SpringerLink,2026-07-06,False,Intelligent Biometric Authentication-Based Intrusion Detection in Medical Cyber Physical System Using Deep Learning,Pandit Byomakesha DashPooja Puspita PriyadarshaniMeltem Kurt Pehlivanoğlu,2024,Machine Learning for Cyber Physical System: Advances and Challenges,10.1007/978-3-031-54038-7_13,https://link.springer.com/chapter/10.1007/978-3-031-54038-7_13,Chapter,Yes,Unique,Passed,,Springer,Rejected,The paper proposes only a CNN-based intrusion detection system without any unsupervised anomaly detection component in a hybrid architecture.,"IC1, IC2",EC3,,,,,,,Excluded
R1008,SpringerLink,2026-07-06,False,Blockchain-based cryptographic framework for secure data transmission in IoT edge environments using ECaps-Net,Islabudeen Mohamed MeerashaJafar Ali Ibrahim Syed MasoodThanapal PArumuga Arun R,2025,Scientific Reports,10.1038/s41598-025-30906-5,https://link.springer.com/article/10.1038/s41598-025-30906-5,Article,Yes,Unique,Passed,,OpenAlex,Rejected,"Paper focuses on generic IoT edge environments without specific IoMT/healthcare context, and uses only supervised deep learning (ECaps-Net) without an unsupervised anomaly detection component.",IC2,EC1,,,,,,,Excluded
R1009,SpringerLink,2026-07-06,False,"Systematic Study of Detection Mechanism for Network Intrusion in Cloud, Fog, and Internet of Things Using Deep Learning",Sanjukta BhattacharyaSantanu GhoraiAjoy Kumar Khan,2023,Human-Centric Smart Computing,10.1007/978-981-19-5403-0_3,https://link.springer.com/chapter/10.1007/978-981-19-5403-0_3,Conference paper,Yes,Unique,Passed,,Springer,Rejected,"The paper is a survey/review of deep learning-based NIDS across IoT, cloud, fog, and edge networks, but does not propose or evaluate a specific hybrid system combining unsupervised anomaly detection with supervised classification.",,EC2,,,,,,,Excluded
R1010,SpringerLink,2026-07-06,False,Secure authentication protocol for internet of vehicles using blockchain based authorized user detection,Vijay Kumar TiwariPrashant Kumar,2026,Peer-to-Peer Networking and Applications,10.1007/s12083-026-02235-5,https://link.springer.com/article/10.1007/s12083-026-02235-5,Article,Yes,Unique,Passed,,OpenAlex,Rejected,The paper focuses on Internet of Vehicles (IoV) security rather than IoMT/healthcare IoT environments.,,EC1,,,,,,,Excluded
R1011,SpringerLink,2026-07-06,False,"Advances in Greylag Goose Optimizer: Principles, Improvements, and Performance Evaluation in Image Clustering Domain",Totan BharasaArunita DasKrishna Gopal DhalKalyani Maity DasJorge Gálvez,2026,Archives of Computational Methods in Engineering,10.1007/s11831-026-10649-w,https://link.springer.com/article/10.1007/s11831-026-10649-w,Article,Yes,Unique,Passed,,Springer,Rejected,"Paper focuses on optimization algorithms for image clustering/segmentation, with no mention of IoMT, intrusion detection, or network security.",,EC5,,,,,,,Excluded
R1013,SpringerLink,2026-07-06,False,Defending Against Multifaceted Network Attacks: A Multi-Label Meta-Learning and Lorenz Chaos MTD based Security Paradigm,N. A. BharathiRanjani ParthasarathiV. Vetriselvi,2025,Journal of Network and Systems Management,10.1007/s10922-025-09919-y,https://link.springer.com/article/10.1007/s10922-025-09919-y,Article,Yes,Unique,Passed,,Springer,Rejected,"The paper focuses on generic network security using SDN and does not address IoMT, medical IoT, or healthcare network environments.",,EC1,,,,,,,Excluded
R1014,SpringerLink,2026-07-06,False,Malware Detection in a Healthcare System via Artificial Intelligence Technology: A Review,Mustafa JumaahAli A. YassinZaid Ameen AbduljabbarMuwafaq JawadVincent Omollo Nyangaresi,2025,Software Engineering: Emerging Trends and Practices in System Development,10.1007/978-3-032-00712-4_6,https://link.springer.com/chapter/10.1007/978-3-032-00712-4_6,Conference paper,Yes,Unique,Passed,,Springer,Rejected,Survey/review — moved to surveys_srls for background use; excluded from primary study screening,"IC1, IC2",IC4/EC5 — survey/scoping review; not a primary research study,,,,,,,Excluded
R1015,SpringerLink,2026-07-06,False,"Deep learning based computer aided diagnosis of Alzheimer’s disease: a snapshot of last 5 years, gaps, and future directions",Anish BhandarkarPratham NaikKavita VakkundSrasthi JunjappanavarSavita BakareSantosh Pattar,2024,Artificial Intelligence Review,10.1007/s10462-023-10644-8,https://link.springer.com/article/10.1007/s10462-023-10644-8,Article,Yes,Unique,Passed,,OpenAlex,Rejected,"Paper focuses on Alzheimer's disease diagnosis using deep learning, which is a medical imaging/clinical domain unrelated to IoMT intrusion detection systems.",,EC5,,,,,,,Excluded
R1016,SpringerLink,2026-07-06,False,Fortifying IoT Networks Against Cyber Threats with Machine Learning,T. KannanVivek Justus,2026,Proceedings of Fifth International Conference on Computing and Communication Networks,10.1007/978-3-032-18910-3_22,https://link.springer.com/chapter/10.1007/978-3-032-18910-3_22,Conference paper,Yes,Unique,Passed,,Springer,Rejected,"The paper discusses general IoT security with machine learning but does not specify IoMT/healthcare domain, nor does it describe a hybrid architecture combining unsupervised anomaly detection with supervised classification.",,EC1,,,,,,,Excluded
R1018,SpringerLink,2026-07-06,False,A hybrid federated learning framework with generative AI for privacy-preserving and sustainable security in IOT-enabled smart environments,Venkadeshan RamalingamBasant KumarShashi Kant GuptaDeema Mohammed AlsekaitDiaa Salama AbdElminaam,2026,Scientific Reports,10.1038/s41598-025-31769-6,https://link.springer.com/article/10.1038/s41598-025-31769-6,Article,Yes,Unique,Passed,,OpenAlex,Rejected,"While the paper addresses IoT security and anomaly detection, it does not focus on IoMT/healthcare domain specifically and does not describe a hybrid architecture combining unsupervised anomaly detection with supervised classification as required.",IC2,EC1,,,,,,,Excluded
R1019,SpringerLink,2026-07-06,False,Blockchain-powered secure encryption for smart healthcare in industrial IoT with multi-aspect graph attention spherical convolutional neural network,Dipalee D. Rane ChaudhariD. Khalandar BashaKingshuk SrivastavaMohd NavedProlay GhoshC. Rama Mohan,2026,Iran Journal of Computer Science,10.1007/s42044-025-00366-1,https://link.springer.com/article/10.1007/s42044-025-00366-1,Article,Yes,Unique,Passed,,Springer,Rejected,The paper focuses on medical image classification and blockchain-based secure storage rather than intrusion detection or anomaly detection in IoMT networks.,IC1,EC2,,,,,,,Excluded
R1020,SpringerLink,2026-07-06,False,Scalable architecture for autonomous malware detection and defense in software-defined networks using federated learning approaches,Ripal RanparaShobhit K. PatelOm Prakash KumarFahad Ahmed Al-Zahrani,2025,Scientific Reports,10.1038/s41598-025-14512-z,https://link.springer.com/article/10.1038/s41598-025-14512-z,Article,Yes,Unique,Passed,,OpenAlex,Rejected,"The paper focuses on software-defined networks (SDN) without addressing IoMT, medical IoT, healthcare IoT, or smart healthcare network environments.",IC2,EC1,,,,,,,Excluded
R1021,SpringerLink,2026-07-06,False,AFL-SecNet: An adaptive federated learning framework for secure and privacy-preserving network traffic analysis,Abida NazIrshad UllahMuhammad UzairMuhammad Fayyaz KhokharAyesha SabirRiaz Ullah Khan,2025,Peer-to-Peer Networking and Applications,10.1007/s12083-025-02155-w,https://link.springer.com/article/10.1007/s12083-025-02155-w,Article,Yes,Unique,Passed,,Springer,Rejected,"The paper focuses on federated learning for general network traffic analysis using standard datasets (UNSW-NB15, CICDDoS2019) without addressing IoMT or healthcare domain, and does not employ a hybrid architecture combining unsupervised anomaly detection with supervised classification.",IC2,EC1,,,,,,,Excluded
R1022,SpringerLink,2026-07-06,False,Machine Learning Based Solutions for Securing Robotics and IoT Systems,Naman OliBharat BhushanHari Mohan RaiOmar S. Saleh,2025,Data Analytics for Smart Robotics and Its Applications,10.1007/978-3-031-87697-4_9,https://link.springer.com/chapter/10.1007/978-3-031-87697-4_9,Chapter,Yes,Unique,Passed,,Springer,Rejected,"The paper broadly discusses machine learning for IoT and robotics security without specifically addressing IoMT/healthcare IoT environments (EC1), and provides only a general review without proposing or evaluating a specific hybrid intrusion detection architecture combining unsupervised anomaly detection with supervised classification.",,EC1,,,,,,,Excluded
R1023,SpringerLink,2026-07-06,False,Ensuring the privacy and security of IoT-medical data: a hybrid deep learning-based encryption and blockchain-enabled transmission,Aditya Kaushal RanjanPrabhat Kumar,2024,Multimedia Tools and Applications,10.1007/s11042-023-18043-5,https://link.springer.com/article/10.1007/s11042-023-18043-5,Article,Yes,Unique,Passed,,Springer,Rejected,The paper focuses on encryption and secure transmission of medical data rather than intrusion or anomaly detection in IoMT networks.,IC1,EC2,,,,,,,Excluded
R1025,SpringerLink,2026-07-06,False,A hybrid rule-based NLP and machine learning approach for PII detection and anonymization in financial documents,Kushagra MishraHarsh PagareKanhaiya Sharma,2025,Scientific Reports,10.1038/s41598-025-04971-9,https://link.springer.com/article/10.1038/s41598-025-04971-9,Article,Yes,Unique,Passed,,OpenAlex,Rejected,"The paper focuses on PII detection in financial documents using NLP, not on intrusion detection in IoMT/healthcare networks.",,EC5,,,,,,,Excluded
R1027,SpringerLink,2026-07-06,False,Applications of Deep Learning Models in Diverse Streams of IoT,Atul SrivastavaHaider Daniel Ali RizviSurbhi Bhatia KhanAditya SrivastavaB. Sundaravadivazhagan,2024,Learning Techniques for the Internet of Things,10.1007/978-3-031-50514-0_10,https://link.springer.com/chapter/10.1007/978-3-031-50514-0_10,Chapter,Yes,Unique,Passed,,Springer,Rejected,This is a broad survey chapter on deep learning applications across diverse IoT domains without focusing specifically on IoMT/healthcare intrusion detection or proposing a hybrid detection system.,,EC1,,,,,,,Excluded
R1028,SpringerLink,2026-07-06,False,Neural Pathways of SIoT: Enabling Smarter Choices,Ankush Joshi,2026,Social Internet of Things (SIoT) and Machine Learning—Enhancing Interconnectivity and Intelligence,10.1007/978-3-032-10122-8_11,https://link.springer.com/chapter/10.1007/978-3-032-10122-8_11,Chapter,Yes,Unique,Passed,,Springer,Rejected,"The paper focuses on Social Internet of Things (SIoT) with general applications including smart cities, manufacturing, and energy, without specific focus on IoMT/healthcare intrusion detection systems.",,EC1,,,,,,,Excluded
R1029,SpringerLink,2026-07-06,False,Blockchain with improved deep residual shrinking network for ensuring cybersecurity in IoT-driven healthcare systems,Mohammed Alshehri,2026,Journal of Big Data,10.1186/s40537-026-01391-y,https://link.springer.com/article/10.1186/s40537-026-01391-y,Article,Yes,Unique,Passed,,OpenAlex,Rejected,The paper uses purely supervised deep learning (IDRSN) for attack classification without any unsupervised anomaly detection stage in the architecture.,"IC1, IC2",EC3,,,,,,,Excluded
R1031,SpringerLink,2026-07-06,False,Breast cancer detection using optimized hyperbolic graph attention with bidirectional convolutional neural network,Sangeeta ParshionikarVijaya Babu BurraDebnath BhattacharyyaTai-Hoon Kim,2025,Discover Oncology,10.1007/s12672-025-03638-1,https://link.springer.com/article/10.1007/s12672-025-03638-1,Article,Yes,Unique,Passed,,OpenAlex,Rejected,"The paper focuses on breast cancer detection from thermal images using deep learning methods, which is medical imaging rather than IoMT intrusion detection or cybersecurity.",,EC5,,,,,,,Excluded
R1032,SpringerLink,2026-07-06,False,Elevating IoT healthcare security using ProSRN and ICOM methodologies for effective threat management,Yemineni SowjanyaS. GopalakrishnanR. Dinesh Kumar,2025,International Journal of Information Technology,10.1007/s41870-024-02395-8,https://link.springer.com/article/10.1007/s41870-024-02395-8,Article,Yes,Unique,Passed,,Springer,Rejected,The paper proposes ProSRN (supervised stacked residual network) with ICOM optimization but does not describe any unsupervised anomaly detection component in the hybrid architecture.,"IC1, IC2",EC3,,,,,,,Excluded
R1033,SpringerLink,2026-07-06,False,Communication and Traffic Patterns-Aware Evolutionary Optimized Light Gradient Boosting Model for Anomaly Prediction in Industrial IoT,Geetanjali BhoiBighnaraj NaikRajat Kumar SahuEtuari Oram,2026,Journal of The Institution of Engineers (India): Series B,10.1007/s40031-026-01287-8,https://link.springer.com/article/10.1007/s40031-026-01287-8,Article,Yes,Unique,Passed,,Springer,Rejected,"The paper focuses on Industrial IoT (IIoT) rather than IoMT/healthcare environments, failing to meet IC1.",IC2,EC1,,,,,,,Excluded
R1035,SpringerLink,2026-07-06,False,Integrating deep learning and metaheuristics algorithms for blockchain-based reassurance data management in the detection of malicious IoT nodes,Faeiz M. Alserhani,2024,Peer-to-Peer Networking and Applications,10.1007/s12083-024-01786-9,https://link.springer.com/article/10.1007/s12083-024-01786-9,Article,Yes,Unique,Passed,,OpenAlex,Rejected,"The paper addresses generic IoT networks with routing attacks but does not specify IoMT/healthcare domain applications, and the IDS architecture appears to be purely supervised deep learning without an unsupervised anomaly detection component.",IC2,EC1,,,,,,,Excluded
R1037,SpringerLink,2026-07-06,False,Smart Health Revolution: Exploring Artificial Intelligence of Internet of Medical Things,Wasswa Shafik,2024,"Healthcare Industry Assessment: Analyzing Risks, Security, and Reliability",10.1007/978-3-031-65434-3_9,https://link.springer.com/chapter/10.1007/978-3-031-65434-3_9,Chapter,Yes,Unique,Passed,,Springer,Rejected,The paper discusses AIoMT security architecture and proposes a general security model but does not specifically address intrusion detection or anomaly detection systems.,IC1,EC2,,,,,,,Excluded
R1038,SpringerLink,2026-07-06,False,A DAG-enabled cryptographic framework for secure drug traceability with identity-bound authentication and anomaly detection,Rajkumar S. C.Yuvasini D.Musiri Kailasanathan NallakaruppanDeepa NatesanMd Shohel SayeedParag Ravikant KaveriMalathy Sathyamoorthy,2025,Scientific Reports,10.1038/s41598-025-30413-7,https://link.springer.com/article/10.1038/s41598-025-30413-7,Article,Yes,Unique,Passed,,OpenAlex,Rejected,"The paper addresses pharmaceutical supply chain traceability with anomaly detection but does not involve IoMT/healthcare network intrusion detection, nor does it combine unsupervised anomaly detection with supervised classification in a hybrid IDS architecture.",,EC1,,,,,,,Excluded
R1039,SpringerLink,2026-07-06,False,Hybrid key management WSN protocol to enhance network performance using ML techniques for IoT application in cloud environment,Raghini MSelvam DurairajSasikala SAppavu alias Balamurugan S,2025,Peer-to-Peer Networking and Applications,10.1007/s12083-025-01967-0,https://link.springer.com/article/10.1007/s12083-025-01967-0,Article,Yes,Unique,Passed,,Springer,Rejected,The paper focuses on key management and network security for generic WSN/IoT applications in cloud environments without addressing IoMT/healthcare domain or intrusion detection systems.,,EC1,,,,,,,Excluded
R1041,SpringerLink,2026-07-06,False,Beyond imbalance: advancing breast cancer diagnosis with synthetic data and ML modeling,Mohammad Reza Abbaszadeh Bavil SoflaeiKarim SamadzaminiArash Salehpour,2025,Network Modeling Analysis in Health Informatics and Bioinformatics,10.1007/s13721-025-00512-6,https://link.springer.com/article/10.1007/s13721-025-00512-6,Article,Yes,Unique,Passed,,Springer,Rejected,"The paper focuses on breast cancer diagnosis using medical imaging/diagnostic data, not on intrusion detection systems for IoMT networks.",,EC5,,,,,,,Excluded
